"id_revision","estrato","clave_matriz","tipo_revision","seleccion","resultado","revisor_independiente","declaracion_independencia","fecha","evidencia","accion","estado_cierre","huella_objeto_sha256"
"REV-01937","TRAZABILIDAD_CELDA","TC-04303","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","41db3fc498b194420742d982ea2a1a2a5866cfa360142ee21087013475b43e18"
"REV-01938","TRAZABILIDAD_CELDA","TC-03477","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","05f723d4bb4415f7a3af16291b97ad31e44e44e4c828a98e941ff9ab255245f7"
"REV-01939","TRAZABILIDAD_CELDA","TC-02336","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","7d354d84ed2fa4ee9d216fb6c62095a4b9fab1ad2ab79190e2d2707b58765c15"
"REV-01940","TRAZABILIDAD_CELDA","TC-04513","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","57f3d583501d0c90c253b4b8c9d23f0be6e732704db59f42b8c9de3a5fe64a80"
"REV-01941","TRAZABILIDAD_CELDA","TC-03603","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","eb7ef1276dd4cc26544f379765f7e6bef3e3cf1fb125cb5ef4236beddb8ce56d"
"REV-01942","TRAZABILIDAD_CELDA","TC-04294","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1f65e75753545a04275dca57cd947a03d8052e26f5c50870b6bc54fe990d1be4"
"REV-01943","TRAZABILIDAD_CELDA","TC-01941","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","96920b1ae41bbc5a3a333bb5b5f83e19ddb94b11998a1d584491f786764f5178"
"REV-01944","TRAZABILIDAD_CELDA","TC-03587","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","fa21be2b3cf03486ad8924e6d2a8fd382d40395fe41bdab57f08c6bf4a6739ca"
"REV-01945","TRAZABILIDAD_CELDA","TC-02830","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","192091f0beae6d392b71d03c6e5114375cc42c94f4a5b4cb69bfc1afb725c757"
"REV-01946","TRAZABILIDAD_CELDA","TC-02672","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","7e17df4c502971dc2fd80e1eee1f49a5fc8fac4960fee1728eb220202ae01a8e"
"REV-01947","TRAZABILIDAD_CELDA","TC-02083","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","3de3721f58d0a7c158e9f02f382151056b432eda9a1adaf289af82ba03b0c371"
"REV-01948","TRAZABILIDAD_CELDA","TC-03260","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f4bafd6f63d6081f36d3bc8573f7cce2ea8f77953f269b6951c0ed174223ce29"
"REV-01949","TRAZABILIDAD_CELDA","TC-03573","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","bc6a88007ae47f0040c439c095525c89b16cb1fbff71ebc60ff5d9bea42e0bff"
"REV-01950","TRAZABILIDAD_CELDA","TC-03500","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a367471c1acfa4551dc97bd86e94f0daec37a061524602ccf3dad9bf708d8555"
"REV-01951","TRAZABILIDAD_CELDA","TC-03933","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4b2ad64e691e484a4222dbb72a86261a12c452fd67c7e383433589d5c3ced1b6"
"REV-01952","TRAZABILIDAD_CELDA","TC-04395","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","8b823f11f7a93ebb0ce413ffd048bb90745924b5357d89b6ed8e6f3346fd69ec"
"REV-01953","TRAZABILIDAD_CELDA","TC-02874","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","a3984a8240749bb3a77e42d457cab8d3b93d3bbc4372994784591bea85856d7f"
"REV-01954","TRAZABILIDAD_CELDA","TC-03826","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","b1ad43473222cdb9e94995f0218b07388391f9fd2997cea78651308d69495b77"
"REV-01955","TRAZABILIDAD_CELDA","TC-04265","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c860e4b1526f6ba68931e286cdda27b228ef45d1c197199b07aba8f628103fa8"
"REV-01956","TRAZABILIDAD_CELDA","TC-02754","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","3a6a7b52bd208ec3faff41461621b6d772b9bee25a6f10ad774d5b5b7bee851d"
"REV-01957","TRAZABILIDAD_CELDA","TC-02613","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","25c2502ece3770899dfbd0e5692aadbd9cf0ca7c88cee019609d6d2e1818b896"
"REV-01958","TRAZABILIDAD_CELDA","TC-04532","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","16558daeb7f5d5e8290cfbb11a57612088c3f88fdbf9ba18120b2535851614d2"
"REV-01959","TRAZABILIDAD_CELDA","TC-02981","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4e2f5de82d6a8abef6609b05a2e8ecaa0ad778480f87325a55d0277146d57e8a"
"REV-01960","TRAZABILIDAD_CELDA","TC-03080","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1280409cc8607d2c99fe0bb5c2c9f5a4d780e0cc772652870bf47e8f7e1f93f5"
"REV-01961","TRAZABILIDAD_CELDA","TC-03082","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","24d5ec34dcaefcdfc3720eab178ec6c3eda76743df4e5a32089f74ab25c9597a"
"REV-01962","TRAZABILIDAD_CELDA","TC-03830","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","edd5a95bc860315250b37e994d683bdec77f5686a812b68f7c71340612b42c19"
"REV-01963","TRAZABILIDAD_CELDA","TC-04359","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c73e759dd08b697a5f48d5a8a9888461374a042bd221885d09ceed2afca169b8"
"REV-01964","TRAZABILIDAD_CELDA","TC-03972","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","62254d339b949f4200462d5deff019e28c3e5f0de6333e101722f6b7886b39f6"
"REV-01965","TRAZABILIDAD_CELDA","TC-01877","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","b63db47a1b7d383a90f863bff33bec7d6ac651bae0793defa9d10130fce9dd80"
"REV-01966","TRAZABILIDAD_CELDA","TC-02322","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","51e715b89bdc7988fb604cbef5811c49a71f0318844e8520a9dd4a48a8cd0e84"
"REV-01967","TRAZABILIDAD_CELDA","TC-04437","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","eaaa0b77589eb5b157f5dde337147c3a9a868644f66fe39acd86a89d76be83fb"
"REV-01968","TRAZABILIDAD_CELDA","TC-04568","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f18dc1506f2a51bc0862763b6ff871a89c6cb3d63bb01df21c75a0125e707f20"
"REV-01969","TRAZABILIDAD_CELDA","TC-03457","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","995743ec8fb5b18434b3ef13560e6214437dba5045b55b4793b4a5855f14135a"
"REV-01970","TRAZABILIDAD_CELDA","TC-03862","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","0d3942b933662ae24ec0bd8b05d4b945a1cb95f2ac3d672b4d86026a2e4a75d5"
"REV-01971","TRAZABILIDAD_CELDA","TC-04546","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","74baa5b1acc540369c2c1f6c4b65437e3eb036a473d62a3f61dc815904038500"
"REV-01972","TRAZABILIDAD_CELDA","TC-02193","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","03f0b13cfcc67da0c7fbf0e7b7db2bbc0243ca66fc65f1366811876fb6754b0d"
"REV-01973","TRAZABILIDAD_CELDA","TC-02930","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","74110a4529c5e097d23ba7d61b798d637d13b7a583164861cb60399c5ea71093"
"REV-01974","TRAZABILIDAD_CELDA","TC-04388","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","1c44e15641f1f89c82033c8844167d1c8dc203f5d9ee53caed12a03dc50382af"
"REV-01975","TRAZABILIDAD_CELDA","TC-04104","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","3b39ba75e14fc002e2bbfd41dcc742d8b801260cf2ac96f531b4c4a220741ad0"
"REV-01976","TRAZABILIDAD_CELDA","TC-02296","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e5d87fd6f7ab56ec75574c8397fabc45cfd21a811ec8d4ac6495c01dea7f4983"
"REV-01977","TRAZABILIDAD_CELDA","TC-03488","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","e37b6b937843d0d03a338de924224de2492628311b33bf6544a2e7113757c047"
"REV-01978","TRAZABILIDAD_CELDA","TC-03083","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","f5ea8a87ce03850c00296d26e792dd1940ac99f250b26bbf1dbdd723f1cb674a"
"REV-01979","TRAZABILIDAD_CELDA","TC-02756","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","2ec1fd669352274c1940fbe434272a9a7948ca7bea0c3310c1bfeef70e2be124"
"REV-01980","TRAZABILIDAD_CELDA","TC-01870","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","0bf30691aa63957f9e792e6ed594e1c513f0afca90e10f9eb99b55f376345d93"
"REV-01981","TRAZABILIDAD_CELDA","TC-03220","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","026fa02f6578278c6efaa9738a1898355f8716202dffa432e87a2d318effae8b"
"REV-01982","TRAZABILIDAD_CELDA","TC-03739","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","4ad9dce7e7f5fc1a8f45b3eb32e9fd9e7b974d94efbc37bf627ab03520ed9f43"
"REV-01983","TRAZABILIDAD_CELDA","TC-03802","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","d4a2fa292142b079aae7a4c59947f39cfb678a50a5de233090f9e32d325b5286"
"REV-01984","TRAZABILIDAD_CELDA","TC-04340","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","78022edce2eb6f704e13a97956abc9cf3cd4c39d8bdd51274912e49ea4811c64"
"REV-01985","TRAZABILIDAD_CELDA","TC-03722","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","6e62663c10eb9a82d2ba48c83af8a2bfb38fb4a5d8989c5ad94c552bbce3761c"
"REV-01986","TRAZABILIDAD_CELDA","TC-03062","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","c270c58573cbb97dde62a8b4c9897c950e52ac74fa6aede2ec8e50e15feb4f53"
"REV-01987","TRAZABILIDAD_CELDA","TC-03092","MUESTRA_CONFORME_15","MUESTRA_ESTRATIFICADA_15_PCT","PENDIENTE","NO_ASIGNADO","PENDIENTE","n/a","PENDIENTE: ninguna segunda inspección independiente se atribuye por generación automática.","Asignar revisor independiente y documentar objeto, prueba y resultado.","ABIERTO","769a86a1afb2f5f4c92f3e02a5abcaaac1d291d27c04d0f0e96162e20f7cb41a"
