"id_segmento","tipo","ruta","localizador","columna","contenido","sha256_contenido","afirmaciones","metodo_mapeo","estado_revision"
"TC-02944","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 4","ausencia, discontinuidad o límite","familia o sistema=matriz y colágeno | ausencia, discontinuidad o límite=fibrillas y matriz animal completa no demostradas","98f3cb74c34ca642fa145c87f986907746c555c1f4cb0618b0daf2317b5ff4e8","C-1575; C-1571","manifiesto_explicito_celda","REVISADA"
"TC-02945","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 4","interpretación permitida","familia o sistema=matriz y colágeno | interpretación permitida=los dominios y motivos no demuestran fibrillas ni una función tisular animal completa","1d6f59b18e25fd36b4536bd219a9b698df57804f772ee244a99ec3a8c63ef906","C-1571; C-1575","manifiesto_explicito_celda","REVISADA"
"TC-02946","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 5","presencia preanimal localizada","familia o sistema=fosfotirosina | presencia preanimal localizada=aproximadamente 120 TK, 30 PTP y 80 proteínas SH2 en *Monosiga*; CoSrc1/2 activas y autofosforiladas en *Capsaspora*","8647bf9148315eb04e18aae7ae3e576ef1411de1fa4a522ddd4f69e8ec0de4a2","C-1577; C-1579","manifiesto_explicito_celda","REVISADA"
"TC-02947","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 5","ausencia, discontinuidad o límite","familia o sistema=fosfotirosina | ausencia, discontinuidad o límite=CoCsk sin actividad mensurable y sin fosforilar o regular CoSrc1/2","fde8ad77f6cfbdc729fd45490ec46a3941b2c3d146a4375742af2fec4bf10551","C-1608; C-1609","manifiesto_explicito_celda","REVISADA"
"TC-02948","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 5","interpretación permitida","familia o sistema=fosfotirosina | interpretación permitida=la fosfotirosina estaba diversificada antes de Metazoa; los autores infirieron que la regulación negativa de Src por Csk parece haber surgido con Metazoa","ad01cd4f77f747bcb005df8e0c3639ec94b6dd3473ee6efea500fcb891a78e82","C-1578; C-1610","manifiesto_explicito_celda","REVISADA"
"TC-02949","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 6","presencia preanimal localizada","familia o sistema=Notch y Delta | presencia preanimal localizada=componentes en distribuciones mosaico entre choanoflagelados","86654f687a3a67b23f50a288c7a970ccd38a34ef5bb3b9841404978dae7bf252","C-1580","manifiesto_explicito_celda","REVISADA"
"TC-02950","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 6","ausencia, discontinuidad o límite","familia o sistema=Notch y Delta | ausencia, discontinuidad o límite=la ausencia en transcriptomas puede reflejar pérdida o falta de expresión","8231774c550df48adc30deee9ce49d4773374a6a42a1d0f803c3b2603c167d55","C-1580","manifiesto_explicito_celda","REVISADA"
"TC-02951","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 7","ausencia, discontinuidad o límite","familia o sistema=Hedgehog | ausencia, discontinuidad o límite=S352 no localizó receptores ni ligandos en *Capsaspora* ni *Monosiga*","a37ea8eaf7cc767b5231ce18e602c6db7dc05082956fafd1ed41de8711723ab7","C-1581","manifiesto_explicito_celda","REVISADA"
"TC-02952","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 7","interpretación permitida","familia o sistema=Hedgehog | interpretación permitida=alcance limitado a los dos genomas comparados","9cda136eb0301d7e456e899042c1a51e15c409be37eb4c1414bbfc51dd73ecf7","C-1581","manifiesto_explicito_celda","REVISADA"
"TC-02953","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 8","presencia preanimal localizada","familia o sistema=GPCR y otras señales | presencia preanimal localizada=familias antiguas con expansiones y pérdidas","a27c5242159ac718d2dfb04cd4f5b9ae3ecbfe699b4980c93a7ccc6514881314","C-1582","manifiesto_explicito_celda","REVISADA"
"TC-02954","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 8","ausencia, discontinuidad o límite","familia o sistema=GPCR y otras señales | ausencia, discontinuidad o límite=235 dominios clasificados como innovaciones del tallo metazoano incluyen ligandos y componentes extracelulares ausentes en los unicelulares comparados","c7effe1bd564a7bd29ecfac49ce33d3ad97fbd191077a9dea84a37df799eb0ce","C-1583","manifiesto_explicito_celda","REVISADA"
"TC-02955","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 8","interpretación permitida","familia o sistema=GPCR y otras señales | interpretación permitida=historia mosaico","13291655c2e466eaadf24cbb25cd2b5ce0b2c7344336f30f164fdc0e8afeb2ca","C-1582","manifiesto_explicito_celda","REVISADA"
"TC-02956","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 9","presencia preanimal localizada","familia o sistema=Brachyury/T-box | presencia preanimal localizada=tres T-box en *Capsaspora*; uno asociado inicialmente con Brachyury","baede54b6490aa5e1ac983652920cb56bd06b55ef21c21cb220dce0216d6c7f6","C-1585; C-1586","manifiesto_explicito_celda","REVISADA"
"TC-02957","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 9","ausencia, discontinuidad o límite","familia o sistema=Brachyury/T-box | ausencia, discontinuidad o límite=bootstrap inicial 50%; el uso celular ancestral no se observa directamente","d5db374ca6b2bacdbf8ba8496a7ab17c3ca00e64e419bf45bc471cf9cf6d04f0","C-1586; C-1587","manifiesto_explicito_celda","REVISADA"
"TC-02958","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 9","interpretación permitida","familia o sistema=Brachyury/T-box | interpretación permitida=origen premetazoano y unión a ADN conservada; uso celular ancestral no observado","b28988cca50aa64934119e42499fe261e6c6755bd38fb441420aac881be3b8f9","C-1587","manifiesto_explicito_celda","REVISADA"
"TC-02959","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 10","presencia preanimal localizada","familia o sistema=Runx | presencia preanimal localizada=dos Runx en *Capsaspora*","aaa76cfdd2fb85099422e20b9c7505f88f9f48cf06c80e2f2c74216d0f30301c","C-1584","manifiesto_explicito_celda","REVISADA"
"TC-02960","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 10","ausencia, discontinuidad o límite","familia o sistema=Runx | ausencia, discontinuidad o límite=sin CBFβ y sin motivo WRPY","3813653f3cc62fa021186ed0b0f679104b9a0c5f35b3e3d544444d305998dccd","C-1584","manifiesto_explicito_celda","REVISADA"
"TC-02961","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 10","interpretación permitida","familia o sistema=Runx | interpretación permitida=dos Runx sin CBFβ ni motivo WRPY","4a1f5740049572ffb97e147da607cfc7c4a47558330d5bed7efc1e89f592c95a","C-1584","manifiesto_explicito_celda","REVISADA"
"TC-02962","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 11","presencia preanimal localizada","familia o sistema=p53/p63/p73 | presencia preanimal localizada=un único gen inferido en el último ancestro común de Holozoa","81b2103d155ebc6bba9e3e1896becd4a9ece1763c7d8e6a59a51e2c169965f05","C-1591","manifiesto_explicito_celda","REVISADA"
"TC-02963","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 11","ausencia, discontinuidad o límite","familia o sistema=p53/p63/p73 | ausencia, discontinuidad o límite=función animal ancestral no demostrada por la topología génica","ce40f4a970eb8a2552aca75385a0da6cef348c2091cff61672f61cdd2849f05f","C-1591","manifiesto_explicito_celda","REVISADA"
"TC-02964","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 11","interpretación permitida","familia o sistema=p53/p63/p73 | interpretación permitida=ascendencia premetazoana inferida del gen, no demostración de función animal","04615fcc08b408918b15c218371cb5c3d773fc41ae3d74299c25a8cadec3a4f2","C-1591","manifiesto_explicito_celda","REVISADA"
"TC-02965","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 12","presencia preanimal localizada","familia o sistema=Myc–Max | presencia preanimal localizada=presentes en *Monosiga* y *Capsaspora*; función bioquímica demostrada en *Monosiga*","0e79c0c68ba36f8970f880add5f88da99beb1dcc363bdfb8b1b64e69c3a729d1","C-1588; C-1589","manifiesto_explicito_celda","REVISADA"
"TC-02966","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 12","interpretación permitida","familia o sistema=Myc–Max | interpretación permitida=homólogos preanimales; en *Monosiga*, Myc y Max heterodimerizan y se unen a secuencias E-box","5187d451f4cfb0b18d8741ddc0b10b8c42e8cc8bb26c7093407610cb5e553a12","C-1588; C-1589","manifiesto_explicito_celda","REVISADA"
"TC-02967","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 13","presencia preanimal localizada","familia o sistema=homeodominios | presencia preanimal localizada=familias localizadas en *Capsaspora* y otros holozoos","d068ee349e841b0757cb1d387fc3977800d8cbb9aee59e356cffb87fa0dbb111","C-1590","manifiesto_explicito_celda","REVISADA"
"TC-02968","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 13","ausencia, discontinuidad o límite","familia o sistema=homeodominios | ausencia, discontinuidad o límite=distribución y arquitecturas parcheadas","07aa6a8753ebe69009317828c64c11c4cd7ac1f7f9e53bad87ef9a535bb21f83","C-1590","manifiesto_explicito_celda","REVISADA"
"TC-02969","celda","data/tablas/12/table-54-12-10-1-repertorio-funcional-localizado.csv","fila 13","interpretación permitida","familia o sistema=homeodominios | interpretación permitida=repertorio preanimal con pérdidas; no función espacial demostrada","dc886df59f4fcbc8eb2fff558a8869167d267c19c3c2cde274cb734dd7448739","C-1590; C-1592","manifiesto_explicito_celda","REVISADA"
"TC-02970","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 2","valor publicado","clase=división celular | caso=Dictyostelium discoideum NC4 | valor publicado=poco menos de 4","13c78a6d6dfe667c77b334c16aad26025f5d5c954317aa68721acd9d90489567","C-1617","manifiesto_explicito_celda","REVISADA"
"TC-02971","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 2","condiciones, método o límites","clase=división celular | caso=Dictyostelium discoideum NC4 | condiciones, método o límites=22 °C; SorMC; Klebsiella como alimento","0648049e3166ec5bea1b9ca144df5ab3b316cf8f9f43f44a99bf75e34e250557","C-1617","manifiesto_explicito_celda","REVISADA"
"TC-02972","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 3","valor publicado","clase=orden relativo de crecimiento | caso=D. discoideum NC4 frente a AX2 | valor publicado=aproximadamente dos veces más rápido","6b0f281c8151df9772ebc62778dc21ee3a89eb0be0105cb9719bd532d3c0d0a8","C-1618","manifiesto_explicito_celda","REVISADA"
"TC-02973","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 3","condiciones, método o límites","clase=orden relativo de crecimiento | caso=D. discoideum NC4 frente a AX2 | condiciones, método o límites=NC4 con bacterias frente a AX2 en HL5 axénico","761f2ac539da549c73122294b0122ae141d7f8ca82fa2a6bfa2db765d45681d9","C-1618","manifiesto_explicito_celda","REVISADA"
"TC-02974","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 4","valor publicado","clase=división celular | caso=Choanoeca flexa | valor publicado=aproximadamente 8–10","71d36423e7449903165c3a45430ad4696e1a78b759f734eb1feb6103ddeb66b8","C-1498","manifiesto_explicito_celda","REVISADA"
"TC-02975","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 5","valor publicado","clase=división nuclear | caso=Sphaeroforma arctica | valor publicado=aproximadamente 11–12","0688b5148179c4e175a5e4503e03e70b0ceab843d1354bf4237806b8a84ebccc","C-1508","manifiesto_explicito_celda","REVISADA"
"TC-02976","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 5","condiciones, método o límites","clase=división nuclear | caso=Sphaeroforma arctica | condiciones, método o límites=12 °C; marine broth Difco 37.4 g/L","a2041d55e5ecf0615f216635b5ae1a89582a36980bcd07352e263e43bfb002ac","C-1668","manifiesto_explicito_celda","REVISADA"
"TC-02977","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 6","valor publicado","clase=división celular | caso=Apusomonadida; Thecamonas trahens y Hexatilemonas jangsaensis como casos recuperados | valor publicado=NO LOCALIZADO EN ESTA SESIÓN","583b881838df42ec395856516e4d9d972542b480173f1eef31e66d3544aae4ce","C-1619","manifiesto_explicito_celda","REVISADA"
"TC-02978","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 6","condiciones, método o límites","clase=división celular | caso=Apusomonadida; Thecamonas trahens y Hexatilemonas jangsaensis como casos recuperados | condiciones, método o límites=ATCC: 18–25 °C y repique quincenal para Thecamonas; Hexatilemonas en cultivo estable sin curva de crecimiento","fd960b5e5dfee974b78fdf6f17e4179bff23de96705775a039cdb277cf51ed81","C-1669; C-1670","manifiesto_explicito_celda","REVISADA"
"TC-02979","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 6","interpretación permitida","clase=división celular | caso=Apusomonadida; Thecamonas trahens y Hexatilemonas jangsaensis como casos recuperados | interpretación permitida=mantenimiento o repique no equivalen a tiempo de generación","aa86ba6207058fdbf6809211798a4fc4c17a631632d50bc3844f08b7c40cc8a3","C-1619; C-1669","manifiesto_explicito_celda","REVISADA"
"TC-02980","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 7","valor publicado","clase=tallo reconstruido | caso=nFECA–LECA | valor publicado=aproximadamente 1.1","e7b09159469204e1b52d5f24d016367296ebd6316e57cf30001bdaea0f8b2da8","C-196","manifiesto_explicito_celda","REVISADA"
"TC-02981","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 7","unidad","clase=tallo reconstruido | caso=nFECA–LECA | unidad=Gyr; mediana","31e7191fcdfae91843c186b04cf56337c739fa59b6cc2cd72f968665398bd8db","C-196","manifiesto_explicito_celda","REVISADA"
"TC-02982","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 7","interpretación permitida","clase=tallo reconstruido | caso=nFECA–LECA | interpretación permitida=duración inferida del tallo nuclear","67428ec0896f16deb37e25c03dcab0cac86f0bd953b976798c7bb7cfc8cbffaf","C-196","manifiesto_explicito_celda","REVISADA"
"TC-02983","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 8","valor publicado","clase=tallo reconstruido | caso=mFECA–LECA | valor publicado=aproximadamente 0.6","11ea80e2c8f5229a6ae0f2a06240aec2d0fbfa0be7073e0e0c753f2ea06e9207","C-197","manifiesto_explicito_celda","REVISADA"
"TC-02984","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 8","unidad","clase=tallo reconstruido | caso=mFECA–LECA | unidad=Gyr; mediana","7c63515786169d88c714e15be75e4fea437a80477147084800b31ea294b44ee5","C-197","manifiesto_explicito_celda","REVISADA"
"TC-02985","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 8","interpretación permitida","clase=tallo reconstruido | caso=mFECA–LECA | interpretación permitida=duración inferida del tallo mitocondrial","1c1881295e888bf30cefc21847c54f9483587b25ab12838f737d034a6a1be9ec","C-197","manifiesto_explicito_celda","REVISADA"
"TC-02986","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 9","valor publicado","clase=intervalo geológico | caso=«aburrido millardo» | valor publicado=aproximadamente 1.8–0.8","286b4bc8f8053ee0517a45b8ecc1eb7d7ee04977cca778a3ee328497cb19157e","C-821","manifiesto_explicito_celda","REVISADA"
"TC-02987","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 9","unidad","clase=intervalo geológico | caso=«aburrido millardo» | unidad=Ga","f645ad4ad4f246332fffc5b9c5c447f32d4869345c3f768c01463cdc485928a4","C-821","manifiesto_explicito_celda","REVISADA"
"TC-02988","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 10","valor publicado","clase=glaciación | caso=Sturtiana | valor publicado=aproximadamente 717–659","32987c3c01a43ed2aad6250f6a7c2b120453b5d6283efd99c13e7a24da21883b","C-823","manifiesto_explicito_celda","REVISADA"
"TC-02989","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 10","unidad","clase=glaciación | caso=Sturtiana | unidad=Ma","9cfe7bcb8807f57e2acd3ef8ed24d9a28f355b749cdab117401a22d68245b945","C-823","manifiesto_explicito_celda","REVISADA"
"TC-02990","celda","data/tablas/13/table-55a-13-3-escalas-de-division-y-ambiente.csv","fila 11","valor publicado","clase=glaciación | caso=Marinoana | valor publicado=inicio después de ~659 y antes de ~639; final 635.2 ± 0.6","b7339ca81d175ccb7aa9f0a183e46649268bc5e64980f75ec2372ad166ebdd42","C-825; C-824","manifiesto_explicito_celda","REVISADA"
