"clave","autores","año","título","publicación o repositorio","DOI en forma https://doi.org/10.xxxx/... o URL resoluble si no hay DOI","tipo","notas de calidad","fecha de consulta"
"S515","Ankrah, N. Y. D.; Chouaia, B.; Douglas, A. E.","2018","The Cost of Metabolic Interactions in Symbioses between Insects and Bacteria with Reduced Genomes","mBio 9:e01433-18","https://doi.org/10.1128/mBio.01433-18","investigación primaria","Modelos metabólicos de tres insectos xilófagos: simbiontes de ≤0,3 Mb reciclan aproximadamente 30–80% del N aportado por el hospedador frente a 10–15% para los de ≥0,6 Mb; resultado específico de sistemas y modelos. [SOPORTE ÚNICO] En el corte inicial es la única fuente citada por 1 afirmación; la condición se calcula por afirmación y no significa que la fuente se use una sola vez. [USO EN UNA SOLA C] C-1205.","2026-08-08"
"S516","Clavé, C. et al.","2022","Physiological costs of facultative endosymbionts in aphids assessed from energy metabolism","Functional Ecology 36:2580–2592","https://doi.org/10.1111/1365-2435.14157","investigación primaria","Mide componentes de metabolismo energético y costes fisiológicos de endosimbiontes facultativos en pulgones; efectos dependientes del socio y la condición, sin denominador universal entre asociaciones. [USO EN UNA SOLA C] C-1204.","2026-08-08"
"S517","Weinstein, S. B.; Kuris, A. M.","2016","Independent origins of parasitism in Animalia","Biology Letters 12:20160324","https://doi.org/10.1098/rsbl.2016.0324","investigación primaria","Revisión filogenética exhaustiva de Animalia bajo una definición operacional; identifica al menos 223 orígenes de parasitismo en 15 filos, no específicamente parasitismo intracelular ni frecuencia pan-eucariota.","2026-08-08"
"S519","American Type Culture Collection","2026, consulta","Thecamonas trahens Larsen and Patterson, ATCC 50062","ATCC","https://www.atcc.org/products/50062","base de datos taxonómica","Ficha de cepa con medios, 18–25 °C y repique quincenal; el intervalo de mantenimiento no es tiempo de generación ni una curva de crecimiento. [SOPORTE ÚNICO ACTUAL] En el corpus final es la única fuente citada por 1 afirmación; esta condición es posterior al corte inicial y se calcula por afirmación. [USO EN UNA SOLA C] C-1669.","2026-08-08"
"S520","Husnik, F.; Keeling, P. J.","2019","The fate of obligate endosymbionts: reduction, integration, or extinction","Current Opinion in Genetics & Development 58–59:1–8","https://doi.org/10.1016/j.gde.2019.07.014","revisión","Revisión de reducción, integración y extinción de endosimbiontes obligados; no documenta recuperación autónoma de vida libre por el mismo linaje reducido.","2026-08-08"
"S521","Masson, F.; Lemaitre, B.","2020","Growing Ungrowable Bacteria: Overview and Perspectives on Insect Symbiont Culturability","Microbiology and Molecular Biology Reviews 84:e00089-20","https://doi.org/10.1128/MMBR.00089-20","revisión","Revisión autoritativa sobre culturabilidad de simbiontes de insectos; crecimiento ex vivo o dificultad de cultivo no equivalen a reversión evolutiva de un linaje obligado y reducido a vida libre.","2026-08-08"
"S487","Nascimento, J. F. et al.","2023","Correction: How much (ATP) does it cost to build a trypanosome?","PLOS Pathogens 19:e1011617","https://doi.org/10.1371/journal.ppat.1011617","otro","Corrección editorial: fija en 9,5 % el porcentaje atribuido al batido flagelar; no altera el total de 6,0 × 10^11 ATP por ciclo ni el residual de aproximadamente 5,5 % usados aquí. [USO EN UNA SOLA C] C-1354.","2026-08-08"
"S547","Lechte, Maxwell A.; Riedman, Leigh Anne; Porter, Susannah M.; Halverson, Galen P.; Whelan, Margaret","2026","Early fossil eukaryotes were benthic aerobes","Nature 655:670–675","https://doi.org/10.1038/s41586-026-10533-4","investigación primaria","Integra paleontología, sedimentología y geoquímica para fósiles eucariotas de aproximadamente 1,75–1,4 Ga; separa su distribución observada de las inferencias autorales de aerobiosis, mitocondrias y hábito bentónico. [SOPORTE ÚNICO ACTUAL] En el corpus final es la única fuente citada por 4 afirmaciones; esta condición es posterior al corte inicial y se calcula por afirmación.","2026-08-08"
"S548","Sandin, Miguel M.; Cohen, Phoebe A.; Morlon, Hélène; Burki, Fabien","2026","Environmental phylogenetics supports a steady diversification of crown eukaryotes starting from the mid-Proterozoic","Proceedings of the National Academy of Sciences 123:e2600283123","https://doi.org/10.1073/pnas.2600283123","investigación primaria","Filogenia ambiental y datación con 75.975 OTU no redundantes, 77 calibraciones, 32 árboles y 100 réplicas TreePL por árbol; sus edades y sensibilidades son específicas del marco del estudio y no constituyen consenso. [SOPORTE ÚNICO ACTUAL] En el corpus final es la única fuente citada por 7 afirmaciones; esta condición es posterior al corte inicial y se calcula por afirmación.","2026-08-08"
"S549","Iqbal, Tasawar; Penington, Catherine; Thomas, Christian; Koens, Lyndon","2026","Hydrodynamics constrain choanoflagellate collar geometry","Physical Review Fluids 11:063102","https://doi.org/10.1103/vzxt-rpf8","investigación primaria","Modelo reducido que omite la longitud finita del collar y compara geometrías entre especies; la disipación hidrodinámica modelada no es una medida de ATP, oxígeno ni coste metabólico celular. [SOPORTE ÚNICO ACTUAL] En el corpus final es la única fuente citada por 4 afirmaciones; esta condición es posterior al corte inicial y se calcula por afirmación. [USO EN UNA SOLA C] C-1612.","2026-08-08"
"S550","Schultheiss, Kira P.; Suga, Hiroshi; Ruiz-Trillo, Iñaki; Miller, W. Todd","2012","Lack of Csk-mediated negative regulation in a unicellular Src kinase","Biochemistry 51:8267–8277","https://doi.org/10.1021/bi300965h","investigación primaria","Ensayos celulares y bioquímicos de CoSrc1/2 y CoCsk en Capsaspora; apoya ausencia de regulación negativa medible por CoCsk bajo las condiciones ensayadas, no ausencia universal de toda regulación de Src. [SOPORTE ÚNICO ACTUAL] En el corpus final es la única fuente citada por 5 afirmaciones; esta condición es posterior al corte inicial y se calcula por afirmación.","2026-08-08"
"S551","Neue Deutsche Biographie","2026, consulta","Goldfuß, Georg August","Deutsche Biographie","https://www.deutsche-biographie.de/gnd100151310.html","otro","Entrada biográfica institucional. [PASAJE VERIFICADO 2026-08-08] La sección biográfica indica que Goldfuß introdujo en 1818 el término Protozoa en su clasificación de Zoophyta como primera clase; se usa para distinguir esa sistematización de la aparición impresa de 1817 descrita por S422 y de la clase de 1820 referida por S386. [USO EN UNA SOLA C] C-1783.","2026-08-08"
"S552","Jamy, M. et al.","2022","Global patterns and rates of habitat transitions across the eukaryotic tree of life","Nature Ecology & Evolution 6:1458–1470","https://doi.org/10.1038/s41559-022-01838-4","investigación primaria","Reconstrucción de estados ancestrales y tasas de transición de hábitat a escala eucariota. [PASAJES VERIFICADOS 2026-08-08] Results, sección “Habitat transition rates vary across major eukaryotic clades”, fig. 2b: Choanoflagellata presenta tasas marino→no marino y no marino→marino sin diferencia significativa; Results, sección “Ancestral habitat reconstruction”, fig. 4a–b: Amorphea se reconstruye como agua dulce/suelo; Fungi y el grupo Metazoa+Choanoflagellata no muestran una preferencia ancestral clara; el estado ancestral de Choanoflagellata cambia de marino en el árbol global a no marino en el árbol específico. Methods, secciones “Model test on global eukaryotic phylogeny”, “Inferring clade-specific transition rates” y “Ancestral habitat reconstruction”: modelos MCMC de BayesTraits y reconstrucciones sobre árboles global y específicos. No ofrece una transición concreta para cada nodo del corredor. Metadatos verificados contra el registro DOI de Crossref. [SOPORTE ÚNICO ACTUAL] S552 es la única fuente S directa de C-834.","2026-08-08"
"S553","Kikuchi, Y.; Suzuki, Y.; Tamiya, N.","1983","The source of oxygen in the reaction catalysed by collagen lysyl hydroxylase","Biochemical Journal 213:507–512","https://doi.org/10.1042/bj2130507","investigación primaria","[PASAJE VERIFICADO 2026-08-08] El resumen y el ensayo con atmósfera de ¹⁸O₂ informan la hidroxilación de los péptidos sintéticos (Pro-Pro-Gly)₅ e (Ile-Lys-Gly)₅-Phe mediante prolil- y lisil-hidroxilasa de colágeno y trazan oxígeno atmosférico a los grupos hidroxilo de hidroxiprolina e hidroxilisina. El experimento demuestra incorporación de O₂ en modelos de reacción; no publica un umbral ambiental de colágeno ni una condición universal para animales. Metadatos y resumen verificados en PubMed PMID 6412686 y PMC1152155. [SOPORTE ÚNICO ACTUAL] S553 es la única fuente S directa de C-1938. [USO EN UNA SOLA C] C-1938.","2026-08-08"
"S554","Bellefroid, E. J.; Hood, A. v. S.; Hoffman, P. F.; Thomas, M. D.; Reinhard, C. T.; Planavsky, N. J.","2018","Constraints on Paleoproterozoic atmospheric oxygen levels","Proceedings of the National Academy of Sciences 115:8104–8109","https://doi.org/10.1073/pnas.1806216115","investigación primaria","[PASAJE VERIFICADO 2026-08-08] El resumen informa concentraciones paleoproterozoicas de O₂ atmosférico bajas, cercanas a 0,1% PAL. El trabajo combina anomalías de Ce en carbonatos marinos del Grupo Pethei, restricción de la profundidad de la quimioclina, circulación oceánica y un modelo de oxidación de Ce. La cifra es una estimación modelada específica, no una medición directa ni una serie oceánica global. Metadatos verificados en PubMed PMID 30038009 y PMC6094116. [SOPORTE ÚNICO ACTUAL] S554 es la única fuente S directa de C-1939. [USO EN UNA SOLA C] C-1939.","2026-08-08"
"S555","Krause, A. J.; Mills, B. J. W.; Merdith, A. S.; Lenton, T. M.; Poulton, S. W.","2022","Extreme variability in atmospheric oxygen levels in the late Precambrian","Science Advances 8:eabm8191","https://doi.org/10.1126/sciadv.abm8191","investigación primaria","[PASAJE VERIFICADO 2026-08-08] El resumen publica una reconstrucción cuantitativa continua por balance isotópico y tasas de reciclaje tectónico; predice que el O₂ atmosférico neoproterozoico osciló entre aproximadamente 1 y 50% PAL y rechaza una subida unidireccional simple. La introducción contrasta proxies de Cr, I/(Ca+Mg), Ce, U, Se, elementos sensibles a redox y especiación de Fe y advierte que el redox oceánico no se acopla de manera única a pO₂ atmosférica. Metadatos verificados en PubMed PMID 36240275 y PMC9565794. [SOPORTE ÚNICO ACTUAL] S555 es la única fuente S directa de C-1941. [USO EN UNA SOLA C] C-1941.","2026-08-08"
"S556","Stockey, R. G. et al.","2024","Sustained increases in atmospheric oxygen and marine productivity in the Neoproterozoic and Palaeozoic eras","Nature Geoscience 17:667–674","https://doi.org/10.1038/s41561-024-01479-1","investigación primaria","[PASAJE VERIFICADO 2026-08-08] Results/Discussion y fig. 5e reconstruyen para la mayor parte del Neoproterozoico una media de O₂ disuelto en hábitats marinos someros de 0–22 µmol kg⁻¹; Methods §§Data processing, Spatial–temporal weighted bootstrap analysis, Random forest analyses y Earth system modelling describen SGP, Mo/U, especiación de Fe, TOC, 1.000 remuestreos por bin temporal, 100 bosques aleatorios y cGENIE. El trabajo no encuentra oxigenación total del océano profundo en el Neoproterozoico y separa plataforma somera de fondo global. [SOPORTE ÚNICO ACTUAL] S556 es la única fuente S directa de C-1942. [USO EN UNA SOLA C] C-1942.","2026-08-08"
"S557","Tang, D.; Shi, X.; Wang, X.; Jiang, G.","2016","Extremely low oxygen concentration in mid-Proterozoic shallow seawaters","Precambrian Research 276:145–157","https://doi.org/10.1016/j.precamres.2016.02.005","investigación primaria","[PASAJE VERIFICADO 2026-08-08] El resumen y la conclusión publican para aguas someras del Proterozoico medio menos de 0,2 µM O₂ antes de aproximadamente 1,54 Ga y fluctuación alrededor de 0,2 µM después; el proxy combina REE+Y, anomalías de Ce y elementos sensibles a redox de la plataforma del norte de China con datos compilados. Son estimaciones regionales/modeladas a partir del requisito mínimo de oxidación de Ce(III), no una media global ni oxígeno atmosférico. Metadatos verificados contra el registro DOI del editor y el repositorio institucional de UNLV. [SOPORTE ÚNICO ACTUAL] S557 es la única fuente S directa de C-1940. [USO EN UNA SOLA C] C-1940.","2026-08-08"
"S558","Hardisty, D. S.; Lu, Z.; Planavsky, N. J.; Bekker, A.; Philippot, P.; Zhou, X.; Lyons, T. W.","2014","An iodine record of Paleoproterozoic surface ocean oxygenation","Geology 42:619–622","https://doi.org/10.1130/G35439.1","investigación primaria","[PASAJE VERIFICADO 2026-08-08] Conclusion, pp. 621–622: durante la excursión Lomagundi, carbonatos con I/(Ca+Mg) no nulo implican estabilidad extendida de IO₃⁻ en el océano superficial relacionada con concentraciones de O₂ superiores a 1 µM. Results/Discussion, fig. 1 y tabla 1 sitúan la señal en aproximadamente 2,22–2,10 Ga. Es un límite inferior de aguas superficiales derivado del umbral de estabilidad del yodato, no una media del océano completo, una concentración profunda ni una trayectoria continua. Metadatos verificados contra el DOI del editor y el registro institucional. [SOPORTE ÚNICO ACTUAL] S558 es la única fuente S directa de C-1944. [USO EN UNA SOLA C] C-1944.","2026-08-08"
